Charm++> Running on Gemini (GNI) with 66 processes
Charm++> static SMSG
Charm++> SMSG memory: 325.9KB
Charm++> memory pool init block size: 8MB, total memory pool limit 0MB (0 means no limit)
Charm++> memory pool registered memory limit: 200000MB, send limit: 100000MB
Charm++> only comm thread send/recv messages
Charm++> Cray TLB page size: 2048K
Charm++> Running in SMP mode: numNodes 66,  15 worker threads per process
Charm++> The comm. thread both sends and receives messages
Charm++> Using recursive bisection (scheme 3) for topology aware partitions
Charm++> TORUS A SIZE 11 USING 8 9 10
Charm++> TORUS B SIZE 6 USING 0 1 2 3 4 5
Charm++> TORUS C SIZE 8 USING 0 1 2 3 4 5 6 7
Charm++> TORUS MINIMAL MESH SIZE IS 3 BY 6 BY 8
Redirecting stdout to files output_000/0/job0.0.log through 32
EXCHANGE_ACCEPT 14 (1) 15 (17) RUN 13272
EXCHANGE_ACCEPT 31 (31) 32 (21) RUN 13273
EXCHANGE_ACCEPT 5 (10) 6 (18) RUN 13273
EXCHANGE_ACCEPT 21 (26) 22 (23) RUN 13273
EXCHANGE_ACCEPT 23 (13) 24 (19) RUN 13273
EXCHANGE_ACCEPT 19 (16) 20 (27) RUN 13273
EXCHANGE_ACCEPT 0 (3) 1 (4) RUN 13274
EXCHANGE_ACCEPT 31 (21) 32 (31) RUN 13275
EXCHANGE_ACCEPT 0 (4) 1 (3) RUN 13276
EXCHANGE_ACCEPT 1 (4) 2 (5) RUN 13277
EXCHANGE_ACCEPT 21 (23) 22 (26) RUN 13277
EXCHANGE_ACCEPT 19 (27) 20 (16) RUN 13277
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 13278
EXCHANGE_ACCEPT 12 (20) 13 (6) RUN 13278
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 13280
EXCHANGE_ACCEPT 6 (10) 7 (7) RUN 13280
EXCHANGE_ACCEPT 27 (24) 28 (29) RUN 13281
EXCHANGE_ACCEPT 21 (26) 22 (23) RUN 13281
EXCHANGE_ACCEPT 19 (16) 20 (27) RUN 13281
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 13282
EXCHANGE_ACCEPT 10 (9) 11 (2) RUN 13282
EXCHANGE_ACCEPT 1 (3) 2 (4) RUN 13283
EXCHANGE_ACCEPT 19 (27) 20 (16) RUN 13283
EXCHANGE_ACCEPT 0 (5) 1 (4) RUN 13284
EXCHANGE_ACCEPT 26 (11) 27 (29) RUN 13284
EXCHANGE_ACCEPT 10 (2) 11 (9) RUN 13284
EXCHANGE_ACCEPT 5 (18) 6 (7) RUN 13285
EXCHANGE_ACCEPT 0 (4) 1 (5) RUN 13286
EXCHANGE_ACCEPT 4 (12) 5 (7) RUN 13286
EXCHANGE_ACCEPT 1 (4) 2 (3) RUN 13287
EXCHANGE_ACCEPT 27 (11) 28 (24) RUN 13287
EXCHANGE_ACCEPT 21 (23) 22 (26) RUN 13287
EXCHANGE_ACCEPT 19 (16) 20 (27) RUN 13287
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 13288
EXCHANGE_ACCEPT 6 (18) 7 (10) RUN 13288
EXCHANGE_ACCEPT 24 (13) 25 (32) RUN 13288
EXCHANGE_ACCEPT 16 (25) 17 (14) RUN 13288
EXCHANGE_ACCEPT 20 (16) 21 (26) RUN 13288
EXCHANGE_ACCEPT 29 (30) 30 (28) RUN 13289
EXCHANGE_ACCEPT 27 (24) 28 (11) RUN 13289
EXCHANGE_ACCEPT 9 (22) 10 (9) RUN 13289
EXCHANGE_ACCEPT 21 (16) 22 (23) RUN 13289
EXCHANGE_ACCEPT 19 (27) 20 (26) RUN 13289
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 13290
EXCHANGE_ACCEPT 5 (12) 6 (10) RUN 13291
EXCHANGE_ACCEPT 21 (23) 22 (16) RUN 13291
EXCHANGE_ACCEPT 19 (26) 20 (27) RUN 13291
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 13292
EXCHANGE_ACCEPT 4 (7) 5 (10) RUN 13292
EXCHANGE_ACCEPT 20 (26) 21 (16) RUN 13292
EXCHANGE_ACCEPT 16 (14) 17 (25) RUN 13292
EXCHANGE_ACCEPT 21 (26) 22 (23) RUN 13293
EXCHANGE_ACCEPT 19 (27) 20 (16) RUN 13293
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 13294
EXCHANGE_ACCEPT 18 (15) 19 (16) RUN 13294
EXCHANGE_ACCEPT 21 (23) 22 (26) RUN 13295
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 13296
EXCHANGE_ACCEPT 21 (26) 22 (23) RUN 13297
EXCHANGE_ACCEPT 19 (15) 20 (27) RUN 13297
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 13298
EXCHANGE_ACCEPT 8 (0) 9 (9) RUN 13298
EXCHANGE_ACCEPT 20 (15) 21 (23) RUN 13298
EXCHANGE_ACCEPT 14 (17) 15 (1) RUN 13298
EXCHANGE_ACCEPT 3 (8) 4 (10) RUN 13299
EXCHANGE_ACCEPT 21 (15) 22 (26) RUN 13299
EXCHANGE_ACCEPT 30 (30) 31 (31) RUN 13300
EXCHANGE_ACCEPT 20 (23) 21 (26) RUN 13300
EXCHANGE_ACCEPT 16 (25) 17 (14) RUN 13300
EXCHANGE_ACCEPT 14 (1) 15 (17) RUN 13300
EXCHANGE_ACCEPT 21 (23) 22 (15) RUN 13301
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 13302
EXCHANGE_ACCEPT 20 (26) 21 (15) RUN 13302
EXCHANGE_ACCEPT 27 (11) 28 (24) RUN 13303
EXCHANGE_ACCEPT 21 (26) 22 (23) RUN 13303
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 13304
EXCHANGE_ACCEPT 20 (15) 21 (23) RUN 13304
EXCHANGE_ACCEPT 3 (10) 4 (8) RUN 13305
EXCHANGE_ACCEPT 21 (15) 22 (26) RUN 13305
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 13306
EXCHANGE_ACCEPT 8 (9) 9 (0) RUN 13306
EXCHANGE_ACCEPT 5 (7) 6 (12) RUN 13307
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 13308
EXCHANGE_ACCEPT 8 (0) 9 (9) RUN 13308
EXCHANGE_ACCEPT 20 (23) 21 (26) RUN 13308
EXCHANGE_ACCEPT 21 (23) 22 (15) RUN 13309
EXCHANGE_ACCEPT 11 (2) 12 (6) RUN 13309
EXCHANGE_ACCEPT 28 (11) 29 (28) RUN 13310
EXCHANGE_ACCEPT 20 (26) 21 (15) RUN 13310
EXCHANGE_ACCEPT 21 (26) 22 (23) RUN 13311
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 13312
EXCHANGE_ACCEPT 30 (31) 31 (30) RUN 13312
EXCHANGE_ACCEPT 28 (28) 29 (11) RUN 13312
EXCHANGE_ACCEPT 20 (15) 21 (23) RUN 13312
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 13314
EXCHANGE_ACCEPT 20 (23) 21 (15) RUN 13314
EXCHANGE_ACCEPT 10 (22) 11 (6) RUN 13314
EXCHANGE_ACCEPT 5 (12) 6 (7) RUN 13315
EXCHANGE_ACCEPT 19 (27) 20 (15) RUN 13315
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 13316
EXCHANGE_ACCEPT 6 (12) 7 (18) RUN 13316
EXCHANGE_ACCEPT 10 (6) 11 (22) RUN 13316
EXCHANGE_ACCEPT 29 (28) 30 (30) RUN 13317
EXCHANGE_ACCEPT 9 (0) 10 (22) RUN 13317
EXCHANGE_ACCEPT 19 (15) 20 (27) RUN 13317
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 13318
EXCHANGE_ACCEPT 26 (29) 27 (24) RUN 13318
EXCHANGE_ACCEPT 4 (10) 5 (7) RUN 13318
EXCHANGE_ACCEPT 19 (27) 20 (15) RUN 13319
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 13320
EXCHANGE_ACCEPT 6 (18) 7 (12) RUN 13320
EXCHANGE_ACCEPT 8 (9) 9 (22) RUN 13320
EXCHANGE_ACCEPT 20 (27) 21 (23) RUN 13320
EXCHANGE_ACCEPT 21 (27) 22 (26) RUN 13321
EXCHANGE_ACCEPT 13 (20) 14 (17) RUN 13321
EXCHANGE_ACCEPT 2 (4) 3 (8) RUN 13322
EXCHANGE_ACCEPT 20 (23) 21 (26) RUN 13322
EXCHANGE_ACCEPT 21 (23) 22 (27) RUN 13323
EXCHANGE_ACCEPT 15 (1) 16 (14) RUN 13323
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 13324
EXCHANGE_ACCEPT 24 (32) 25 (13) RUN 13324
EXCHANGE_ACCEPT 5 (10) 6 (12) RUN 13325
EXCHANGE_ACCEPT 21 (27) 22 (23) RUN 13325
EXCHANGE_ACCEPT 19 (15) 20 (26) RUN 13325
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 13326
EXCHANGE_ACCEPT 2 (8) 3 (4) RUN 13326
EXCHANGE_ACCEPT 8 (22) 9 (9) RUN 13326
EXCHANGE_ACCEPT 19 (26) 20 (15) RUN 13327
EXCHANGE_ACCEPT 21 (23) 22 (27) RUN 13327
EXCHANGE_ACCEPT 15 (14) 16 (1) RUN 13327
EXCHANGE_ACCEPT 20 (26) 21 (27) RUN 13328
EXCHANGE_ACCEPT 25 (32) 26 (24) RUN 13329
EXCHANGE_ACCEPT 23 (19) 24 (13) RUN 13329
EXCHANGE_ACCEPT 5 (12) 6 (10) RUN 13329
EXCHANGE_ACCEPT 21 (26) 22 (23) RUN 13329
EXCHANGE_ACCEPT 19 (15) 20 (27) RUN 13329
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 13330
EXCHANGE_ACCEPT 8 (9) 9 (22) RUN 13330
EXCHANGE_ACCEPT 19 (27) 20 (15) RUN 13331
EXCHANGE_ACCEPT 20 (27) 21 (23) RUN 13332
EXCHANGE_ACCEPT 5 (10) 6 (12) RUN 13333
EXCHANGE_ACCEPT 11 (6) 12 (2) RUN 13333
EXCHANGE_ACCEPT 21 (27) 22 (26) RUN 13333
EXCHANGE_ACCEPT 17 (25) 18 (16) RUN 13333
EXCHANGE_ACCEPT 2 (4) 3 (8) RUN 13334
EXCHANGE_ACCEPT 29 (30) 30 (28) RUN 13335
EXCHANGE_ACCEPT 19 (15) 20 (23) RUN 13335
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 13336
EXCHANGE_ACCEPT 12 (6) 13 (17) RUN 13336
EXCHANGE_ACCEPT 21 (26) 22 (27) RUN 13337
EXCHANGE_ACCEPT 19 (23) 20 (15) RUN 13337
EXCHANGE_ACCEPT 15 (1) 16 (14) RUN 13337
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 13338
EXCHANGE_ACCEPT 20 (23) 21 (27) RUN 13338
EXCHANGE_ACCEPT 12 (17) 13 (6) RUN 13338
EXCHANGE_ACCEPT 27 (29) 28 (11) RUN 13339
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 13340
EXCHANGE_ACCEPT 4 (7) 5 (12) RUN 13340
EXCHANGE_ACCEPT 31 (31) 32 (21) RUN 13341
EXCHANGE_ACCEPT 29 (28) 30 (30) RUN 13341
EXCHANGE_ACCEPT 27 (11) 28 (29) RUN 13341
EXCHANGE_ACCEPT 7 (18) 8 (22) RUN 13341
EXCHANGE_ACCEPT 13 (17) 14 (20) RUN 13341
EXCHANGE_ACCEPT 17 (16) 18 (25) RUN 13341
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 13342
EXCHANGE_ACCEPT 20 (27) 21 (23) RUN 13342
EXCHANGE_ACCEPT 25 (24) 26 (32) RUN 13343
EXCHANGE_ACCEPT 13 (20) 14 (17) RUN 13343
EXCHANGE_ACCEPT 19 (15) 20 (23) RUN 13343
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 13344
EXCHANGE_ACCEPT 10 (0) 11 (2) RUN 13344
EXCHANGE_ACCEPT 20 (15) 21 (27) RUN 13344
EXCHANGE_ACCEPT 31 (21) 32 (31) RUN 13345
EXCHANGE_ACCEPT 3 (4) 4 (12) RUN 13345
EXCHANGE_ACCEPT 21 (15) 22 (26) RUN 13345
EXCHANGE_ACCEPT 6 (10) 7 (22) RUN 13346
EXCHANGE_ACCEPT 20 (27) 21 (26) RUN 13346
EXCHANGE_ACCEPT 19 (23) 20 (26) RUN 13347
EXCHANGE_ACCEPT 21 (27) 22 (15) RUN 13347
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 13348
EXCHANGE_ACCEPT 24 (19) 25 (32) RUN 13348
EXCHANGE_ACCEPT 23 (13) 24 (32) RUN 13349
EXCHANGE_ACCEPT 19 (26) 20 (23) RUN 13349
EXCHANGE_ACCEPT 30 (28) 31 (31) RUN 13350
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 13350
EXCHANGE_ACCEPT 20 (26) 21 (15) RUN 13350
EXCHANGE_ACCEPT 24 (13) 25 (19) RUN 13350
EXCHANGE_ACCEPT 10 (2) 11 (0) RUN 13350
EXCHANGE_ACCEPT 16 (1) 17 (25) RUN 13350
EXCHANGE_ACCEPT 29 (30) 30 (31) RUN 13351
EXCHANGE_ACCEPT 3 (12) 4 (4) RUN 13351
EXCHANGE_ACCEPT 21 (26) 22 (27) RUN 13351
EXCHANGE_ACCEPT 19 (23) 20 (15) RUN 13351
EXCHANGE_ACCEPT 15 (14) 16 (25) RUN 13351
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 13352
EXCHANGE_ACCEPT 24 (19) 25 (13) RUN 13352
EXCHANGE_ACCEPT 20 (23) 21 (27) RUN 13352
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 13354
EXCHANGE_ACCEPT 2 (8) 3 (4) RUN 13354
EXCHANGE_ACCEPT 12 (6) 13 (17) RUN 13354
EXCHANGE_ACCEPT 21 (23) 22 (26) RUN 13355
EXCHANGE_ACCEPT 19 (15) 20 (27) RUN 13355
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 13356
EXCHANGE_ACCEPT 1 (3) 2 (4) RUN 13357
EXCHANGE_ACCEPT 3 (8) 4 (12) RUN 13357
EXCHANGE_ACCEPT 20 (15) 21 (26) RUN 13358
EXCHANGE_ACCEPT 30 (30) 31 (28) RUN 13360
EXCHANGE_ACCEPT 0 (5) 1 (4) RUN 13360
EXCHANGE_ACCEPT 4 (8) 5 (7) RUN 13360
EXCHANGE_ACCEPT 23 (32) 24 (13) RUN 13361
EXCHANGE_ACCEPT 0 (4) 1 (5) RUN 13362
EXCHANGE_ACCEPT 4 (7) 5 (8) RUN 13362
EXCHANGE_ACCEPT 20 (26) 21 (15) RUN 13362
EXCHANGE_ACCEPT 27 (29) 28 (11) RUN 13363
EXCHANGE_ACCEPT 25 (19) 26 (24) RUN 13363
EXCHANGE_ACCEPT 21 (26) 22 (23) RUN 13363
EXCHANGE_ACCEPT 19 (27) 20 (15) RUN 13363
EXCHANGE_ACCEPT 4 (8) 5 (7) RUN 13364
EXCHANGE_ACCEPT 6 (22) 7 (10) RUN 13364
EXCHANGE_ACCEPT 28 (29) 29 (31) RUN 13364
EXCHANGE_ACCEPT 21 (23) 22 (26) RUN 13365
EXCHANGE_ACCEPT 28 (31) 29 (29) RUN 13366
EXCHANGE_ACCEPT 21 (26) 22 (23) RUN 13367
EXCHANGE_ACCEPT 19 (15) 20 (27) RUN 13367
EXCHANGE_ACCEPT 0 (5) 1 (4) RUN 13368
EXCHANGE_ACCEPT 20 (15) 21 (23) RUN 13370
EXCHANGE_ACCEPT 7 (22) 8 (18) RUN 13371
EXCHANGE_ACCEPT 25 (24) 26 (19) RUN 13371
EXCHANGE_ACCEPT 11 (2) 12 (17) RUN 13371
EXCHANGE_ACCEPT 19 (27) 20 (23) RUN 13371
EXCHANGE_ACCEPT 0 (4) 1 (5) RUN 13372
EXCHANGE_ACCEPT 20 (27) 21 (15) RUN 13372
EXCHANGE_ACCEPT 1 (4) 2 (3) RUN 13373
EXCHANGE_ACCEPT 29 (31) 30 (28) RUN 13373
EXCHANGE_ACCEPT 21 (27) 22 (26) RUN 13373
EXCHANGE_ACCEPT 19 (23) 20 (15) RUN 13373
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 13374
EXCHANGE_ACCEPT 8 (22) 9 (9) RUN 13374
EXCHANGE_ACCEPT 12 (2) 13 (6) RUN 13374
EXCHANGE_ACCEPT 18 (16) 19 (15) RUN 13374
EXCHANGE_ACCEPT 29 (28) 30 (31) RUN 13375
EXCHANGE_ACCEPT 21 (26) 22 (27) RUN 13375
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 13376
EXCHANGE_ACCEPT 8 (9) 9 (22) RUN 13376
EXCHANGE_ACCEPT 20 (23) 21 (27) RUN 13376
EXCHANGE_ACCEPT 16 (14) 17 (1) RUN 13376
EXCHANGE_ACCEPT 3 (12) 4 (7) RUN 13377
EXCHANGE_ACCEPT 29 (31) 30 (28) RUN 13377
EXCHANGE_ACCEPT 27 (11) 28 (29) RUN 13377
EXCHANGE_ACCEPT 21 (23) 22 (26) RUN 13377
EXCHANGE_ACCEPT 19 (16) 20 (27) RUN 13377
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 13378
EXCHANGE_ACCEPT 2 (4) 3 (7) RUN 13378
EXCHANGE_ACCEPT 5 (8) 6 (10) RUN 13379
EXCHANGE_ACCEPT 19 (27) 20 (16) RUN 13379
EXCHANGE_ACCEPT 20 (27) 21 (26) RUN 13380
EXCHANGE_ACCEPT 27 (29) 28 (11) RUN 13381
EXCHANGE_ACCEPT 21 (27) 22 (23) RUN 13381
EXCHANGE_ACCEPT 19 (16) 20 (26) RUN 13381
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 13382
EXCHANGE_ACCEPT 2 (7) 3 (4) RUN 13382
EXCHANGE_ACCEPT 19 (26) 20 (16) RUN 13383
EXCHANGE_ACCEPT 20 (26) 21 (23) RUN 13384
EXCHANGE_ACCEPT 21 (26) 22 (27) RUN 13385
EXCHANGE_ACCEPT 19 (16) 20 (23) RUN 13385
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 13386
EXCHANGE_ACCEPT 4 (12) 5 (10) RUN 13386
EXCHANGE_ACCEPT 8 (22) 9 (9) RUN 13386
EXCHANGE_ACCEPT 10 (0) 11 (17) RUN 13386
EXCHANGE_ACCEPT 20 (16) 21 (27) RUN 13386
EXCHANGE_ACCEPT 5 (12) 6 (8) RUN 13387
EXCHANGE_ACCEPT 13 (2) 14 (20) RUN 13387
EXCHANGE_ACCEPT 19 (23) 20 (27) RUN 13387
EXCHANGE_ACCEPT 30 (31) 31 (30) RUN 13388
EXCHANGE_ACCEPT 6 (12) 7 (18) RUN 13388
EXCHANGE_ACCEPT 20 (23) 21 (16) RUN 13388
EXCHANGE_ACCEPT 31 (31) 32 (21) RUN 13389
EXCHANGE_ACCEPT 21 (23) 22 (26) RUN 13389
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 13390
EXCHANGE_ACCEPT 4 (10) 5 (8) RUN 13390
EXCHANGE_ACCEPT 21 (26) 22 (23) RUN 13391
EXCHANGE_ACCEPT 13 (20) 14 (2) RUN 13391
EXCHANGE_ACCEPT 19 (27) 20 (16) RUN 13391
EXCHANGE_ACCEPT 21 (23) 22 (26) RUN 13393
EXCHANGE_ACCEPT 20 (27) 21 (26) RUN 13394
EXCHANGE_ACCEPT 7 (12) 8 (9) RUN 13395
EXCHANGE_ACCEPT 20 (26) 21 (27) RUN 13396
EXCHANGE_ACCEPT 12 (6) 13 (2) RUN 13396
EXCHANGE_ACCEPT 3 (7) 4 (8) RUN 13397
EXCHANGE_ACCEPT 19 (16) 20 (27) RUN 13397
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 13398
EXCHANGE_ACCEPT 2 (4) 3 (8) RUN 13398
EXCHANGE_ACCEPT 31 (21) 32 (31) RUN 13399
EXCHANGE_ACCEPT 7 (9) 8 (12) RUN 13399
EXCHANGE_ACCEPT 25 (19) 26 (24) RUN 13399
EXCHANGE_ACCEPT 13 (6) 14 (20) RUN 13399
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 13400
EXCHANGE_ACCEPT 10 (17) 11 (0) RUN 13400
EXCHANGE_ACCEPT 31 (31) 32 (21) RUN 13401
EXCHANGE_ACCEPT 11 (17) 12 (2) RUN 13401
EXCHANGE_ACCEPT 19 (27) 20 (16) RUN 13401
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 13402
EXCHANGE_ACCEPT 12 (17) 13 (20) RUN 13402
EXCHANGE_ACCEPT 15 (25) 16 (1) RUN 13403
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 13404
EXCHANGE_ACCEPT 26 (19) 27 (11) RUN 13406
EXCHANGE_ACCEPT 20 (27) 21 (26) RUN 13406
EXCHANGE_ACCEPT 31 (21) 32 (31) RUN 13407
EXCHANGE_ACCEPT 21 (27) 22 (23) RUN 13407
EXCHANGE_ACCEPT 19 (16) 20 (26) RUN 13407
EXCHANGE_ACCEPT 17 (14) 18 (15) RUN 13407
EXCHANGE_ACCEPT 26 (11) 27 (19) RUN 13408
EXCHANGE_ACCEPT 8 (9) 9 (22) RUN 13408
EXCHANGE_ACCEPT 21 (23) 22 (27) RUN 13409
EXCHANGE_ACCEPT 13 (17) 14 (6) RUN 13409
EXCHANGE_ACCEPT 19 (26) 20 (16) RUN 13409
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 13410
EXCHANGE_ACCEPT 6 (18) 7 (12) RUN 13410
EXCHANGE_ACCEPT 31 (31) 32 (21) RUN 13411
EXCHANGE_ACCEPT 19 (16) 20 (26) RUN 13411
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 13412
EXCHANGE_ACCEPT 20 (16) 21 (27) RUN 13412
EXCHANGE_ACCEPT 12 (20) 13 (6) RUN 13412
EXCHANGE_ACCEPT 27 (11) 28 (29) RUN 13413
EXCHANGE_ACCEPT 25 (24) 26 (19) RUN 13413
EXCHANGE_ACCEPT 19 (26) 20 (27) RUN 13413
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 13414
EXCHANGE_ACCEPT 2 (8) 3 (4) RUN 13414
EXCHANGE_ACCEPT 28 (11) 29 (28) RUN 13414
EXCHANGE_ACCEPT 31 (21) 32 (31) RUN 13415
EXCHANGE_ACCEPT 23 (13) 24 (32) RUN 13415
EXCHANGE_ACCEPT 19 (27) 20 (26) RUN 13415
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 13416
EXCHANGE_ACCEPT 28 (28) 29 (11) RUN 13416
EXCHANGE_ACCEPT 20 (27) 21 (16) RUN 13416
EXCHANGE_ACCEPT 16 (25) 17 (15) RUN 13416
EXCHANGE_ACCEPT 23 (32) 24 (13) RUN 13417
EXCHANGE_ACCEPT 19 (26) 20 (16) RUN 13417
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 13418
EXCHANGE_ACCEPT 2 (4) 3 (8) RUN 13418
EXCHANGE_ACCEPT 20 (26) 21 (27) RUN 13418
EXCHANGE_ACCEPT 14 (17) 15 (1) RUN 13418
EXCHANGE_ACCEPT 31 (31) 32 (21) RUN 13419
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 13420
EXCHANGE_ACCEPT 4 (7) 5 (10) RUN 13420
EXCHANGE_ACCEPT 5 (7) 6 (12) RUN 13421
EXCHANGE_ACCEPT 21 (26) 22 (23) RUN 13421
EXCHANGE_ACCEPT 17 (25) 18 (14) RUN 13421
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 13422
EXCHANGE_ACCEPT 10 (0) 11 (2) RUN 13422
EXCHANGE_ACCEPT 25 (19) 26 (24) RUN 13423
EXCHANGE_ACCEPT 3 (4) 4 (10) RUN 13423
EXCHANGE_ACCEPT 5 (12) 6 (7) RUN 13423
EXCHANGE_ACCEPT 21 (23) 22 (26) RUN 13423
EXCHANGE_ACCEPT 19 (16) 20 (27) RUN 13423
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 13424
EXCHANGE_ACCEPT 21 (26) 22 (23) RUN 13425
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 13426
EXCHANGE_ACCEPT 2 (8) 3 (10) RUN 13426
EXCHANGE_ACCEPT 20 (16) 21 (23) RUN 13426
EXCHANGE_ACCEPT 3 (8) 4 (4) RUN 13427
EXCHANGE_ACCEPT 19 (27) 20 (23) RUN 13427
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 13428
EXCHANGE_ACCEPT 20 (27) 21 (16) RUN 13428
EXCHANGE_ACCEPT 20 (16) 21 (27) RUN 13430
EXCHANGE_ACCEPT 14 (1) 15 (17) RUN 13430
EXCHANGE_ACCEPT 19 (23) 20 (27) RUN 13431
EXCHANGE_ACCEPT 11 (0) 12 (6) RUN 13431
EXCHANGE_ACCEPT 17 (14) 18 (25) RUN 13431
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 13432
EXCHANGE_ACCEPT 12 (0) 13 (20) RUN 13432
EXCHANGE_ACCEPT 20 (23) 21 (16) RUN 13432
EXCHANGE_ACCEPT 16 (15) 17 (25) RUN 13432
EXCHANGE_ACCEPT 5 (7) 6 (12) RUN 13433
EXCHANGE_ACCEPT 9 (9) 10 (2) RUN 13433
EXCHANGE_ACCEPT 21 (23) 22 (26) RUN 13433
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 13434
EXCHANGE_ACCEPT 24 (32) 25 (24) RUN 13434
EXCHANGE_ACCEPT 12 (20) 13 (0) RUN 13434
EXCHANGE_ACCEPT 5 (12) 6 (7) RUN 13435
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 13436
EXCHANGE_ACCEPT 20 (16) 21 (26) RUN 13436
EXCHANGE_ACCEPT 25 (32) 26 (19) RUN 13437
EXCHANGE_ACCEPT 19 (27) 20 (26) RUN 13437
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 13438
EXCHANGE_ACCEPT 20 (27) 21 (16) RUN 13438
EXCHANGE_ACCEPT 23 (13) 24 (24) RUN 13439
EXCHANGE_ACCEPT 19 (26) 20 (16) RUN 13439
EXCHANGE_ACCEPT 13 (20) 14 (17) RUN 13439
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 13440
EXCHANGE_ACCEPT 20 (26) 21 (27) RUN 13440
EXCHANGE_ACCEPT 29 (28) 30 (30) RUN 13441
EXCHANGE_ACCEPT 21 (26) 22 (23) RUN 13441
EXCHANGE_ACCEPT 19 (16) 20 (27) RUN 13441
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 13442
EXCHANGE_ACCEPT 6 (12) 7 (18) RUN 13442
EXCHANGE_ACCEPT 10 (9) 11 (6) RUN 13442
EXCHANGE_ACCEPT 21 (23) 22 (26) RUN 13443
EXCHANGE_ACCEPT 17 (15) 18 (14) RUN 13443
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 13444
EXCHANGE_ACCEPT 6 (18) 7 (12) RUN 13444
EXCHANGE_ACCEPT 27 (29) 28 (11) RUN 13445
EXCHANGE_ACCEPT 21 (26) 22 (23) RUN 13445
EXCHANGE_ACCEPT 19 (27) 20 (16) RUN 13445
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 13446
EXCHANGE_ACCEPT 24 (13) 25 (19) RUN 13446
EXCHANGE_ACCEPT 20 (27) 21 (23) RUN 13446
EXCHANGE_ACCEPT 1 (3) 2 (10) RUN 13447
EXCHANGE_ACCEPT 29 (30) 30 (28) RUN 13447
EXCHANGE_ACCEPT 3 (4) 4 (8) RUN 13447
EXCHANGE_ACCEPT 21 (27) 22 (26) RUN 13447
EXCHANGE_ACCEPT 0 (5) 1 (10) RUN 13448
EXCHANGE_ACCEPT 4 (4) 5 (7) RUN 13448
